2022-10-11-00:17:50;	
===========================================================
The GA algorithm has the following parameters: 
Population Size: 65
### Parent Selection ### 
strategy: 1
carry_over: 1
selection_ration: 0.600000
window_size: 3
replacement: 0
randomness: 0.300000
diversity_ratio: 0.100000
purge_ratio: 0.250000
### Recombination Parameters ### 
crossoverProb: 0.900000
skipCrossover: 0
### Termination Condition Parameters ###
maxGeneration: 500
maxRuntime: 600.000000
targetFitness: 10
===========================================================

2022-10-11-00:18:53;	GENERATION: 53 ;AVERAGE_FITNESS: 62.830769 ;MAX_FITNESS 65 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 62 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:54;	GENERATION: 54 ;AVERAGE_FITNESS: 63.769230 ;MAX_FITNESS 65 ;MEDIAN_FITNESS 64 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:55;	GENERATION: 55 ;AVERAGE_FITNESS: 63.861538 ;MAX_FITNESS 65 ;MEDIAN_FITNESS 64 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:57;	GENERATION: 56 ;AVERAGE_FITNESS: 64.015381 ;MAX_FITNESS 65 ;MEDIAN_FITNESS 64 ;MIN_FITNESS 62 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:58;	GENERATION: 57 ;AVERAGE_FITNESS: 63.953846 ;MAX_FITNESS 65 ;MEDIAN_FITNESS 64 ;MIN_FITNESS 64 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:59;	GENERATION: 58 ;AVERAGE_FITNESS: 64.015381 ;MAX_FITNESS 65 ;MEDIAN_FITNESS 64 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:19:00;	GENERATION: 59 ;AVERAGE_FITNESS: 64.015381 ;MAX_FITNESS 65 ;MEDIAN_FITNESS 64 ;MIN_FITNESS 64 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:19:01;	GENERATION: 60 ;AVERAGE_FITNESS: 63.938461 ;MAX_FITNESS 65 ;MEDIAN_FITNESS 64 ;MIN_FITNESS 64 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:19:02;	GENERATION: 61 ;AVERAGE_FITNESS: 64.015381 ;MAX_FITNESS 65 ;MEDIAN_FITNESS 64 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:19:04;	GENERATION: 62 ;AVERAGE_FITNESS: 63.892307 ;MAX_FITNESS 65 ;MEDIAN_FITNESS 64 ;MIN_FITNESS 64 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:19:05;	GENERATION: 63 ;AVERAGE_FITNESS: 64.230766 ;MAX_FITNESS 65 ;MEDIAN_FITNESS 64 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:19:06;	GENERATION: 64 ;AVERAGE_FITNESS: 64.553848 ;MAX_FITNESS 65 ;MEDIAN_FITNESS 64 ;MIN_FITNESS 64 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:19:07;	GENERATION: 65 ;AVERAGE_FITNESS: 65.184616 ;MAX_FITNESS 67 ;MEDIAN_FITNESS 64 ;MIN_FITNESS 64 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:19:08;	GENERATION: 66 ;AVERAGE_FITNESS: 65.400002 ;MAX_FITNESS 67 ;MEDIAN_FITNESS 65 ;MIN_FITNESS 65 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:19:10;	GENERATION: 67 ;AVERAGE_FITNESS: 65.953850 ;MAX_FITNESS 67 ;MEDIAN_FITNESS 65 ;MIN_FITNESS 65 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:19:11;	GENERATION: 68 ;AVERAGE_FITNESS: 66.553848 ;MAX_FITNESS 67 ;MEDIAN_FITNESS 66 ;MIN_FITNESS 65 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:19:12;	GENERATION: 69 ;AVERAGE_FITNESS: 66.953850 ;MAX_FITNESS 68 ;MEDIAN_FITNESS 67 ;MIN_FITNESS 62 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
